,train,test,all
2679,0.997741314818,0.997662014741,0.997672888018
2680,0.997045604168,0.996268158216,0.996416042515
2681,0.997148111736,0.996995362136,0.99697988022
2682,0.99901227987,0.998982552029,0.999028148829
2683,0.997866824741,0.997710714593,0.997904574056
2684,0.998952629921,0.999028272251,0.998901029055
2685,0.5,0.5,0.5
2686,0.997848406281,0.998045991794,0.997863567678
2687,0.997296349039,0.997216498416,0.997248472
2688,0.998322942404,0.99772186825,0.99774464918
2689,0.996996404725,0.996536467453,0.997016785961
2690,0.998842638155,0.998910304147,0.998812865341
2691,0.998805360296,0.997892147525,0.998158813603
2692,0.996788596873,0.995888414698,0.996233564131
2693,0.997534062321,0.997409418995,0.997433000703
2694,0.997577103421,0.997267446548,0.997248472
2695,0.997898194285,0.997874249869,0.997693391207
2696,0.998273443401,0.998201322271,0.99772619631
2697,0.999879532586,0.999815530018,0.999854427356
2698,0.996868708555,0.996780398234,0.996813804387
2699,0.997077608552,0.996898891094,0.997063943296
2700,0.998692616986,0.998949434165,0.998831318212
2701,0.997442209652,0.996455396323,0.996672332381
2702,0.997356865754,0.997380029074,0.997260773913
2703,0.998522335141,0.998167024691,0.997656485466
2704,0.996620172526,0.997013369338,0.996826106301
2705,0.997136456212,0.997340881798,0.997359189222
2706,0.998316271276,0.998171505046,0.998365895815
2707,0.997570829925,0.996631652486,0.997031138194
2708,0.997449427585,0.997170026819,0.997024987237
2709,0.999382530694,0.999314671529,0.999224979446
2710,0.997972664169,0.997896331914,0.997939429478
2711,0.99714924784,0.99720747808,0.997279226784
2712,0.5,0.5,0.5
2713,0.997050040938,0.996940485652,0.997113150951
2714,0.997918627455,0.997896465035,0.997978385538
2715,0.997373498926,0.997455572857,0.997406346557
2716,0.997458277166,0.996675997201,0.996932722885
2717,0.998585656696,0.998544511066,0.998669343016
2718,0.997300378953,0.997468155508,0.997260773913
2719,0.997067159176,0.997381112782,0.997090597442
2720,0.998844429771,0.998615162968,0.998687795887
2721,0.999915466514,0.999904351985,0.999874930545
2722,0.998061539082,0.998196682937,0.99816496456
2723,0.996987877441,0.996923335105,0.997065993615
2724,0.996290450195,0.996421429762,0.996739992906
2725,0.997854068329,0.998048643017,0.9978984231
2726,0.999053488333,0.998998192572,0.999042501061
2727,0.997997928327,0.997883280415,0.997857416721
2728,0.99718618982,0.996398075209,0.996860961723
2729,0.99764354411,0.997732385086,0.997674938337
2730,0.998003684882,0.99824657622,0.998224423809
2731,0.997289606782,0.996275288564,0.996666181425
2732,0.997627689211,0.997506308699,0.996955276393
2733,0.997246487293,0.997440857134,0.997299729973
2734,0.999572640792,0.999485718484,0.999532527285
2735,0.997304181145,0.997315641661,0.997369440817
2736,0.998594953071,0.998351283643,0.998363845496
2737,0.997279228549,0.997740976295,0.997033188512
2738,0.99696338379,0.997435539362,0.996766647052
2739,0.99748334155,0.996813035825,0.996778948966
2740,0.998666606307,0.998801158738,0.998661141741
2741,0.997241529651,0.996913053027,0.996965527988
2742,0.99764082446,0.996436133414,0.996778948966
2743,0.998517070977,0.998425931075,0.998449958891
2744,0.998293737732,0.997526351966,0.997693391207
2745,0.999457069409,0.998609050445,0.998862072995
2746,0.999091383358,0.999086753923,0.998997394045
2747,0.997784238739,0.998101865212,0.997334585395
2748,0.999676541744,0.999605800247,0.999632992912
2749,0.997785626781,0.997775905924,0.997746699499
2750,0.998699639654,0.998636472673,0.99856682707
2751,0.998929710553,0.99884000746,0.998724701627
2752,0.998033221365,0.998072987651,0.997519114098
2753,0.997918636798,0.997573532515,0.997615479088
2754,0.999289732247,0.999255395264,0.999196274981
2755,0.998522496187,0.997776103143,0.998078851165
2756,0.998602492222,0.99861247761,0.998093203398
2757,0.999601406902,0.999566328954,0.999587885896
2758,0.997665197262,0.996518415422,0.997029087875
2759,0.998052320814,0.997948834824,0.997906624375
2760,0.997305278536,0.996786228969,0.996879414593
2761,0.999114801261,0.998925482834,0.998952287028
2762,0.997825665945,0.997621892973,0.997580623666
2763,0.998171877524,0.998208411776,0.998027593192
2764,0.997082270869,0.99726552865,0.997063943296
2765,0.9985392905,0.998395295179,0.99829823529
2766,0.996644336499,0.996727818464,0.996715389079
2767,0.999162637306,0.998351419564,0.998525820691
2768,0.999601813022,0.998877545794,0.998997394045
2769,0.997161379892,0.997423369339,0.997141855416
2770,0.999460951401,0.999371511123,0.999294690289
2771,0.997368821355,0.996847308189,0.996887615869
2772,0.997827450557,0.99690012514,0.997262824232
2773,0.997186685502,0.997521789706,0.997387893687
2774,0.998352410306,0.997933917197,0.998080901484
2775,0.997290886285,0.997004898198,0.997080345848
2776,0.996728546896,0.996021056274,0.996479602402
2777,0.999184536779,0.9990851829,0.999116312542
2778,0.997207793791,0.997099226052,0.997316132524
2779,0.99983099743,0.999791618339,0.999813420978
2780,0.998725026714,0.998842040733,0.998743154498
2781,0.997349886394,0.997640650132,0.997279226784
2782,0.997763892082,0.997860724853,0.997672888018
2783,0.997956544446,0.997808625732,0.99780205811
2784,0.998130507955,0.99829690481,0.99826132955
2785,0.99807892286,0.998179826409,0.997621630045
2786,0.997179336184,0.99692081864,0.996934773204
2787,0.997335611696,0.997505585782,0.997184912113
2788,0.998775272799,0.998618835327,0.99868164493
2789,0.998913568324,0.997944513848,0.998347442945
2790,0.997634395144,0.997432792031,0.997443252298
2791,0.996838313422,0.996127294157,0.996547262927
2792,0.996600072708,0.996747142928,0.996545212608
2793,0.997388376833,0.997142289973,0.997221817854
2794,0.998043591492,0.99680555323,0.997338686033
2795,0.997565028686,0.997642292758,0.997449403255
2796,0.996888977636,0.99691923976,0.996897867463
2797,0.996966140631,0.997057650516,0.997065993615
2798,0.997784524493,0.997480191276,0.997428900065
2799,0.996731799804,0.996737397177,0.996586218986
2800,0.997218952569,0.997033668292,0.997106999994
2801,0.997821521552,0.997423212527,0.997533466331
2802,0.997480097787,0.996734697335,0.997072144572
2803,0.999297833598,0.999152994826,0.999237281359
2804,0.997013474094,0.996566306577,0.99677074769
2805,0.997151821367,0.997280542345,0.997201314664
2806,0.997394035131,0.997111847631,0.997061892977
2807,0.997509539054,0.997173416081,0.997326384119
2808,0.99676812503,0.996738674026,0.996881464912
2809,0.997476900896,0.997408506346,0.997178761156
2810,0.998357470858,0.998260170208,0.998220323171
2811,0.998079407022,0.997874999474,0.997947630754
2812,0.997446587208,0.997289068028,0.99715210701
2813,0.997356100476,0.997214702615,0.997422749109
2814,0.998112143575,0.998184171961,0.997646233872
2815,0.997747504882,0.997200953256,0.997182861794
2816,0.997058823529,0.996901732382,0.997137754778
2817,0.997752649927,0.997779569507,0.997453503893
2818,0.997153995169,0.997565479493,0.997314082205
2819,0.997128601017,0.997091348351,0.997293579016
2820,0.998501244502,0.997527012,0.997672888018
2821,0.997544886917,0.997671029904,0.997578573347
2822,0.998639089902,0.997955294916,0.998152662647
2823,0.5,0.5,0.5
2824,0.99709411784,0.996722450783,0.996635426641
2825,0.997463381637,0.996500569013,0.996647728554
2826,0.997379031431,0.997243823211,0.997193113389
2827,0.99767396379,0.997492843045,0.997357138903
2828,0.997017406007,0.996590515596,0.996487803678
2829,0.997717502015,0.997786180112,0.997654435147
2830,0.997658079625,0.997514048667,0.997560120477
2831,0.998889278875,0.998598842267,0.99868164493
2832,0.998093053874,0.997435249689,0.997576523028
2833,0.999267545341,0.999180626366,0.999231130402
2834,0.997194210962,0.997320950899,0.997053691702
2835,0.998232176766,0.998272919709,0.998302335928
2836,0.997603787022,0.996739188982,0.996932722885
2837,0.999753860556,0.999752057086,0.999731408221
2838,0.99903936582,0.999107750929,0.999132715094
2839,0.997724750755,0.997682820264,0.997412497514
2840,0.997235952538,0.997248292043,0.997004484047
2841,0.5,0.5,0.5
2842,0.99955031625,0.999514254755,0.99900559532
2843,0.996540575227,0.996903605119,0.996278671147
2844,0.997244628514,0.996460489133,0.996803552793
2845,0.997354508961,0.997246766551,0.996912219696
2846,0.998055701978,0.998138477299,0.998232625085
2847,0.997023632359,0.99676161335,0.99692247129
2848,0.997756686799,0.997044831444,0.997145956053
2849,0.999793362995,0.998929027652,0.999186023386
2850,0.997080052352,0.997033697715,0.996778948966
2851,0.998016067805,0.998124473871,0.997373541454
2852,0.997933436184,0.99701190771,0.997250522319
2853,0.997952333537,0.99784130149,0.997988637133
2854,0.999240983685,0.999193331541,0.998712399714
2855,0.996970393768,0.996235669641,0.9965226591
2856,0.997223605523,0.99636645009,0.996696936208
2857,0.996969590345,0.997065761702,0.996360683904
2858,0.997866202503,0.997027977024,0.997336635714
2859,0.997187025671,0.997060325159,0.997162358605
2860,0.998390616706,0.998140996857,0.99795583203
2861,0.997692985104,0.997892423067,0.997748749818
2862,0.999356119547,0.999297339552,0.999259834867
2863,0.5,0.5,0.5
2864,0.996978553265,0.995737248294,0.996534961013
2865,0.998793926751,0.998410554261,0.998542223243
2866,0.998038230192,0.997789824525,0.998087052441
2867,0.997359325851,0.997108946395,0.997189012751
2868,0.997664512533,0.997262513625,0.997287428059
2869,0.997185207611,0.995804385795,0.996418092834
2870,0.99702593546,0.995671082996,0.995960871714
2871,0.998372918862,0.998534204763,0.998378197729
2872,0.997589033547,0.997468896083,0.997607277812
2873,0.999728400145,0.999738020789,0.999630942593
2874,0.998507480749,0.998493910891,0.99845200921
2875,0.997128780439,0.997176138369,0.99719106307
2876,0.99656374606,0.997070598978,0.996778948966
2877,0.997013968132,0.996904396834,0.996947075118
2878,0.997476726012,0.997558698078,0.997635982277
2879,0.999931107707,0.999926384583,0.9999241382
2880,0.997802817149,0.997690589151,0.997691340888
2881,0.5,0.5,0.5
2882,0.996538738883,0.997076973043,0.99692247129
2883,0.99761143978,0.997817274712,0.997631881639
2884,0.997906821347,0.997172247039,0.997574472709
2885,0.997073196573,0.996365419213,0.996145400417
2886,0.996371015406,0.996932102812,0.99697988022
2887,0.999532636216,0.999569973049,0.999518175052
2888,0.998877033113,0.998143070673,0.998396650599
2889,0.998927616144,0.998868146984,0.998847720763
2890,0.998164286755,0.998209878911,0.997722095672
2891,0.997314003053,0.997224994421,0.997238220405
2892,0.5,0.5,0.5
2893,0.999218348332,0.999134812352,0.999171671153
2894,0.999671374328,0.99963782319,0.999665798015
2895,0.999811008931,0.999765362054,0.999803169383
2896,0.999366882911,0.998619232187,0.99881491566
2897,0.996839220565,0.996833661694,0.996928622247
2898,0.996718278005,0.996753260355,0.996901968101
2899,0.999684365887,0.999615625279,0.999602238128
2900,0.99859821487,0.9986398791,0.998575028346
2901,0.999333881744,0.999306459659,0.999255734229
2902,0.998160934227,0.997914545034,0.998009140322
2903,0.99905623376,0.999073731781,0.999034299785
2904,0.996891085647,0.996486305333,0.996719489717
2905,0.999294969348,0.999281531929,0.999294690289
2906,0.5,0.5,0.5
2907,0.997410306643,0.997321327572,0.997129553502
2908,0.998553812749,0.998495124788,0.998519669735
2909,0.996878882969,0.996177153064,0.996266369234
2910,0.996837522753,0.996684355692,0.996313526569
2911,0.998064205796,0.998247782725,0.998285933377
2912,0.997658253726,0.997770307058,0.997527315374
2913,0.999039487727,0.998853278695,0.998915381288
2914,0.998858840212,0.998603981089,0.998630386957
2915,0.997509893182,0.996612429872,0.996848659809
2916,0.997021016608,0.997082534844,0.997170559881
2917,0.996416406329,0.997074996047,0.996539061651
2918,0.99732941536,0.997001028717,0.997047540745
2919,0.997124086957,0.997376211525,0.99738174273
2920,0.998238304658,0.998340925114,0.998328990074
2921,0.997365650243,0.997321477764,0.997385843368
2922,0.996819458203,0.997079008816,0.996768697371
2923,0.998698995625,0.998731259055,0.998632437276
2924,0.997205248449,0.997362343402,0.996969628626
2925,0.999508030676,0.998758449441,0.99896868958
2926,0.997927613603,0.998024753195,0.998058347976
2927,0.998298824175,0.997352613834,0.997732347267
2928,0.998206659973,0.99831758188,0.997740548542
2929,0.999064457579,0.999021961412,0.998972790218
2930,0.999801967127,0.999044725697,0.999227029764
2931,0.996776855137,0.997525466301,0.996893766825
2932,0.996988820845,0.996690342936,0.996871213317
2933,0.998873146758,0.998948731057,0.998888727142
2934,0.99661473626,0.996679047773,0.996539061651
2935,0.997633236127,0.997513622603,0.997121352226
2936,0.99892062544,0.998774022812,0.998831318212
2937,0.997047792813,0.996984078925,0.997113150951
2938,0.997794183482,0.997707850282,0.997914825651
2939,0.999038207006,0.998804643406,0.998931783839
2940,0.996740836803,0.996809067962,0.996262268596
2941,0.999287900863,0.999252880841,0.999272136781
2942,0.997240625119,0.997247099,0.997291528697
2943,0.997573454805,0.997832210184,0.997236170086
2944,0.996660165672,0.996625475908,0.996850710128
2945,0.997110929632,0.997356264008,0.996520608781
2946,0.99987606481,0.999821979587,0.999856477675
2947,0.996744504006,0.997214876614,0.99707624521
2948,0.999146801799,0.998961114854,0.999009695958
2949,0.999399861376,0.999329601586,0.999286489013
2950,0.997730079247,0.997437558424,0.997599076536
2951,0.999284453561,0.999200659149,0.998769808644
2952,0.999539397661,0.998852644362,0.999056853294
2953,0.998936396511,0.998816824496,0.998747255136
2954,0.997660055706,0.997613631384,0.997699542164
2955,0.996500371991,0.996600338287,0.996358633585
2956,0.997837414002,0.997584186143,0.997029087875
2957,0.5,0.5,0.5
2958,0.999260295966,0.999190326885,0.999126564137
2959,0.999594875392,0.998701230604,0.999013796596
2960,0.996374324378,0.996953561006,0.996842508852
2961,0.997549500491,0.99754928246,0.997703642802
2962,0.997872642754,0.997438114842,0.997857416721
2963,0.998147087092,0.997094807129,0.997238220405
2964,0.998041102918,0.998326159732,0.998123958182
2965,0.997835303378,0.996768366118,0.99715210701
2966,0.999540559111,0.998726771152,0.998903079374
2967,0.997744588505,0.998014421103,0.99765033451
2968,0.998222532169,0.998120900412,0.998195719344
2969,0.998614824327,0.998253076732,0.998439707296
2970,0.999190928389,0.999189374319,0.999231130402
2971,0.997392411468,0.997466432398,0.997338686033
2972,0.999236041192,0.999109832345,0.999075306164
2973,0.998063104482,0.998221208452,0.997941479797
2974,0.5,0.5,0.5
2975,0.997535083285,0.997437555976,0.997506812185
2976,0.997428961675,0.996436488352,0.996528810056
2977,0.999281794482,0.999328927909,0.999227029764
2978,0.998109712617,0.998078749297,0.997939429478
2979,0.997083068027,0.997561908404,0.997104949675
2980,0.996773325066,0.996676134151,0.996684634295
2981,0.997576483335,0.997344154023,0.997521164417
2982,0.997825083118,0.997471586434,0.997617529407
2983,0.99823247729,0.998366078013,0.997635982277
2984,0.997673603634,0.997842231822,0.997586774623
2985,0.997792318226,0.997716656718,0.997730296948
2986,0.997510170601,0.997774468157,0.997666737061
2987,0.999508377727,0.9994874382,0.999493571225
2988,0.997092118017,0.99702664279,0.996940924161
2989,0.99774307085,0.997805966762,0.997662636423
2990,0.998339409022,0.997619612396,0.997933278521
2991,0.997550774998,0.997349389428,0.997027037556
2992,0.99968793094,0.998911306919,0.999075306164
2993,0.997948672409,0.996956325099,0.997154157329
2994,0.996760195977,0.996085178861,0.996104394038
2995,0.997257290185,0.997038186671,0.996863012042
2996,0.997951221639,0.99778143406,0.997711844077
2997,0.997378255258,0.997156277771,0.997092647761
2998,0.997924904415,0.997543861019,0.997621630045
2999,0.997319517513,0.996842529466,0.996938873842
3000,0.99727719203,0.99686322484,0.997174660518
3001,0.99736937975,0.997347316743,0.997084446486
3002,0.99636300024,0.995956475127,0.99642629411
3003,0.998502987906,0.997908429937,0.998052197019
3004,0.99843096664,0.997484777979,0.997670837699
3005,0.996693101964,0.996538557613,0.996223312536
3006,0.997954347518,0.997860777772,0.997986586814
3007,0.998321498838,0.997576220903,0.997857416721
3008,0.999738150243,0.999733915857,0.999690401842
3009,0.998789930188,0.998912315574,0.998829267893
3010,0.996327283577,0.996726468136,0.996512407505
3011,0.997414082146,0.996742511849,0.996959377031
3012,0.999451821172,0.999539541844,0.999468967398
3013,0.998385630336,0.997640630821,0.997838963851
3014,0.998996647892,0.998909923173,0.998755456411
3015,0.997351145409,0.99684936467,0.997100849037
3016,0.999734478786,0.999663742629,0.999663747696
3017,0.997689641894,0.997702226296,0.99772619631
3018,0.996473188584,0.996188853517,0.995979324584
3019,0.997767719822,0.997671019992,0.997754900775
3020,0.997502285854,0.997060046451,0.996852760447
3021,0.996848608102,0.997024054192,0.997111100632
3022,0.99692594204,0.996858159246,0.997031138194
3023,0.997182321077,0.997658859824,0.997480158039
3024,0.996940816047,0.997008708351,0.996643627916
3025,0.997475491045,0.997402696774,0.997314082205
3026,0.998868267217,0.998639874159,0.998706248757
3027,0.996832494876,0.996564472962,0.996733841949
3028,0.997272328064,0.997012852266,0.996887615869
3029,0.998767044117,0.998688747104,0.998720600989
3030,0.997595448188,0.996868660139,0.996813804387
3031,0.997182921725,0.997058109537,0.996969628626
3032,0.99891221405,0.998066203602,0.99827978242
3033,0.999174062181,0.998969813843,0.998954337347
3034,0.997601368631,0.997394356802,0.997517063779
3035,0.997079324469,0.997464632504,0.997238220405
3036,0.997199258603,0.997080518942,0.997039339469
3037,0.998314721574,0.998006581963,0.99816496456
3038,0.997717971605,0.997601182673,0.997607277812
3039,0.999293039281,0.999101833244,0.999179872429
3040,0.999257536817,0.999171202269,0.999134765413
3041,0.997331742458,0.997481710388,0.997350987946
3042,0.5,0.5,0.5
3043,0.997473027854,0.997724935733,0.997640082915
3044,0.997345581437,0.997116290019,0.996926571928
3045,0.997120557041,0.997698275004,0.997293579016
3046,0.997123236424,0.997057473974,0.997074194891
3047,0.999117782493,0.99896121735,0.998933834158
3048,0.997890533298,0.997911345473,0.997902523738
3049,0.997049521598,0.997339934994,0.997289478378
3050,0.997143586033,0.997462718721,0.997502711547
3051,0.997629523517,0.99777832741,0.997699542164
3052,0.998655705285,0.998656230341,0.998583229621
3053,0.997996770914,0.997975134991,0.997912775332
3054,0.99754957686,0.996790603147,0.997211566259
3055,0.997446487635,0.997364513128,0.99726692487
3056,0.998900571528,0.998864724083,0.998720600989
3057,0.997279011619,0.996362064464,0.99644474698
3058,0.997420942987,0.997342677274,0.997213616578
3059,0.997913930988,0.99730093904,0.997443252298
3060,0.997053731066,0.996847901658,0.997086496805
3061,0.99710893741,0.995868404014,0.996553413884
3062,0.997693761966,0.996695186571,0.997217717216
3063,0.999750259106,0.99973866017,0.999190124024
3064,0.999815944783,0.999763952116,0.999774464918
3065,0.997562194762,0.996831015241,0.997031138194
3066,0.997681217063,0.997705837369,0.997742598861
3067,0.999103404525,0.999260510416,0.999163469878
3068,0.998788920085,0.998534757249,0.998728802265
3069,0.997221521614,0.996943571179,0.997184912113
3070,0.997021977474,0.996805817831,0.996811754068
3071,0.999262970477,0.998298097803,0.998671393335
3072,0.997583554261,0.997115208098,0.997359189222
3073,0.997988352766,0.998121493351,0.998056297657
3074,0.997544628044,0.997878812793,0.997896372781
3075,0.997328245886,0.996984690563,0.996604671857
3076,0.5,0.5,0.5
3077,0.997828465135,0.997793156643,0.997644183553
3078,0.998266570412,0.998110189823,0.998187518068
3079,0.996910583097,0.996890478473,0.996717439398
3080,0.997886018407,0.997798597466,0.997728246629
3081,0.997411954267,0.997375953166,0.99734278667
3082,0.996948225344,0.996830186257,0.996906068739
3083,0.997628985945,0.997652026437,0.997834863213
3084,0.996782741915,0.996665444733,0.996809703749
3085,0.998431834588,0.998265538575,0.998181367112
3086,0.997540611709,0.99734718646,0.997418648471
3087,0.999015979256,0.998135326709,0.998335141031
3088,0.997259546661,0.997144295572,0.997223868173
3089,0.999687455604,0.999743618079,0.999702703756
3090,0.5,0.5,0.5
3091,0.996726448508,0.996438434358,0.996717439398
3092,0.997477230763,0.997498678425,0.997508862504
3093,0.998050484419,0.997417155943,0.997469906444
3094,0.999499144539,0.999365923252,0.999452564846
3095,0.996577675076,0.995493510258,0.996040834152
3096,0.996883134247,0.996953509193,0.996932722885
3097,0.996887282142,0.996677319334,0.996893766825
3098,0.999622927747,0.999540800708,0.999565332387
3099,0.996319380272,0.996334789167,0.996514457824
3100,0.998476479871,0.99778709847,0.998033744149
3101,0.998266796037,0.99836705035,0.997722095672
3102,0.999083609263,0.998700989503,0.998741104179
3103,0.996685172574,0.996473968309,0.996600571219
3104,0.997388732999,0.997405966278,0.996967578307
3105,0.997322473134,0.996940093084,0.997309981568
3106,0.998020204273,0.998243470624,0.998082951803
3107,0.996534145325,0.995238826601,0.995962922033
3108,0.999279996782,0.999358924627,0.999300841246
3109,0.997377303868,0.997558012745,0.997488359314
3110,0.997421306455,0.997963681566,0.997230019129
3111,0.999312748315,0.998533492383,0.998753406092
3112,0.999008316522,0.99889669007,0.99889077746
3113,0.998908586641,0.998130832842,0.998277732101
3114,0.997720892388,0.997581481527,0.997615479088
3115,0.998226753851,0.997388756098,0.997724145991
3116,0.998272554377,0.998210643866,0.998249027636
3117,0.996613778706,0.996632647073,0.996313526569
3118,0.997304430111,0.997410142866,0.99726692487
3119,0.996822440147,0.996766913216,0.996670282062
3120,0.997754149271,0.997612435029,0.997734397586
3121,0.997469665876,0.996870257221,0.99713365414
3122,0.998331051393,0.997967715712,0.997957882349
3123,0.999260457216,0.999320635391,0.999286489013
3124,0.998809002761,0.998778911378,0.998730852584
3125,0.998687268917,0.998866895964,0.998716500352
3126,0.997392557253,0.997141437785,0.997240270724
3127,0.99747469546,0.997288825565,0.997586774623
3128,0.998396259139,0.998094613443,0.998191618706
3129,0.996974684263,0.997152059671,0.996901968101
3130,0.998779408873,0.998770341135,0.9987000978
3131,0.997386861609,0.997230329937,0.997566271434
3132,0.998097127655,0.997930694831,0.998060398295
3133,0.999282458032,0.999218874748,0.999202425937
3134,0.998321529273,0.997931417231,0.998148562009
3135,0.999242402408,0.998298064793,0.998618085043
3136,0.999707864879,0.999704666273,0.99965554642
3137,0.997119402668,0.997306090741,0.99700038341
3138,0.997433273715,0.996211410289,0.996551363565
3139,0.997457023701,0.996144836036,0.996571866754
3140,0.997208879911,0.997710502904,0.997465805806
3141,0.998738949943,0.99846059237,0.998499166545
3142,0.996909827336,0.996953785048,0.996260218277
3143,0.997679784311,0.997456277321,0.997642133234
3144,0.99713924637,0.997243214568,0.997092647761
3145,0.99748946743,0.996665717887,0.997065993615
3146,0.5,0.5,0.5
3147,0.997415450153,0.997243859641,0.997186962432
3148,0.9980332823,0.99759815472,0.997734397586
3149,0.997772540513,0.997622719643,0.997580623666
3150,0.99735456454,0.997203078289,0.997197214027
3151,0.997512549704,0.997308298319,0.997406346557
3152,0.999494342962,0.998756553904,0.99896868958
3153,0.996977860089,0.997322895067,0.996813804387
3154,0.997281306367,0.996855566225,0.99705779234
3155,0.999510849518,0.999428357577,0.999471017717
3156,0.996876641367,0.996860243352,0.996262268596
3157,0.998635988971,0.998629115348,0.998523770372
3158,0.997394888706,0.996789176966,0.996963477669
3159,0.5,0.5,0.5
3160,0.996589925932,0.995799120843,0.995928066611
3161,0.997397254148,0.997213367973,0.997246421681
3162,0.997775353301,0.997768762677,0.997789756197
3163,0.998417587982,0.998264609198,0.997808209067
3164,0.5,0.5,0.5
3165,0.997435167981,0.996982022289,0.99715210701
3166,0.997669538152,0.997645305148,0.997275126146
3167,0.997217270316,0.996867277963,0.996854810766
3168,0.998967161956,0.998794187273,0.998734953222
3169,0.996945664338,0.997117870067,0.996994232453
3170,0.997616373966,0.996800677504,0.997059842659
3171,0.997315891394,0.997108355787,0.996887615869
3172,0.998244840473,0.998039392622,0.997951731392
3173,0.997908097516,0.997581620314,0.99684660949
3174,0.99948757051,0.999482382818,0.999466917079
3175,0.996987691083,0.996077793895,0.99617820552
3176,0.997442672896,0.996623059794,0.996737942587
3177,0.998065868388,0.997811564629,0.997873819273
3178,0.998335557886,0.997981941497,0.998097304036
3179,0.998506136267,0.998704169859,0.998466361443
3180,0.997739419677,0.996898990435,0.997145956053
3181,0.998712321961,0.997881409687,0.998167014879
3182,0.997887559155,0.998007342277,0.997353038265
3183,0.998534144604,0.99883147405,0.998613984405
3184,0.997617128944,0.997493252707,0.997377642092
3185,0.99822159206,0.998066461828,0.997652384828
3186,0.997273709584,0.99692852053,0.996582118349
3187,0.999360542466,0.999239858445,0.999212677532
3188,0.997370384561,0.99698363293,0.997123402545
3189,0.997336845549,0.997799891687,0.997613428769
3190,0.996660932915,0.996845332488,0.99663747696
3191,0.996848669252,0.996585456268,0.996416042515
3192,0.99694543224,0.997481838972,0.997221817854
3193,0.997039594883,0.996633745888,0.996754345138
3194,0.997117087612,0.996316773656,0.996358633585
3195,0.996822206065,0.996231610681,0.996643627916
3196,0.997772013563,0.997973541501,0.997953781711
3197,0.997514330645,0.996544114234,0.996938873842
3198,0.996809789855,0.9967966483,0.996809703749
3199,0.99938272621,0.99943064581,0.999413608787
3200,0.998073658091,0.997426527356,0.997549868882
3201,0.996883143211,0.996626217328,0.996647728554
3202,0.999135265447,0.999008923867,0.998415103469
3203,0.999300609354,0.999422332621,0.998800563428
3204,0.997740436241,0.99760762417,0.997426849746
3205,0.997659671494,0.997694997124,0.997730296948
3206,0.996994032931,0.997052951423,0.997035238831
3207,0.99895530407,0.998879658752,0.998845670444
3208,0.996711103144,0.996784259842,0.996901968101
3209,0.997685083205,0.997693698695,0.997742598861
3210,0.998527475573,0.998438159734,0.998437656978
3211,0.996939149396,0.996643501711,0.996811754068
3212,0.997415380589,0.99683771914,0.996594420262
3213,0.997325346744,0.996968926368,0.996996282772
3214,0.997032003109,0.997530251099,0.996895817144
3215,0.997493880145,0.996719579425,0.997215666897
3216,0.996982926916,0.996481519983,0.99665592983
3217,0.997317426294,0.997550318077,0.997330484757
3218,0.998742963327,0.998755508579,0.998620135362
3219,0.997203019468,0.996482540352,0.997016785961
3220,0.99725768362,0.997144243373,0.997086496805
3221,0.997051134664,0.997586143679,0.997160308286
3222,0.999110748035,0.999152469396,0.998915381288
3223,0.99852729639,0.998512888301,0.998404851875
3224,0.998679467658,0.997999028817,0.998109605949
3225,0.99733778987,0.996849594315,0.996932722885
3226,0.996856103446,0.997359846972,0.996602621538
3227,0.997363564461,0.997561185551,0.997482208358
3228,0.996712970903,0.996671105193,0.996701036846
3229,0.997357761628,0.997044641468,0.997283327422
3230,0.997745925327,0.997825417089,0.997728246629
3231,0.996838497925,0.996273650631,0.996051085746
3232,0.999244867393,0.998350549384,0.998570927708
3233,0.997989839553,0.998291005062,0.998048096381
3234,0.997086829862,0.996978878848,0.99701883628
3235,0.999465329849,0.999426537806,0.9994259107
3236,0.997034543905,0.997374396199,0.997182861794
3237,0.997605790207,0.997875152458,0.997759001413
3238,0.997451093113,0.996081464498,0.996670282062
3239,0.998637058977,0.99803940874,0.998136260095
3240,0.998693334335,0.998554919016,0.99858527994
3241,0.5,0.5,0.5
3242,0.998944844934,0.998694816088,0.998812865341
3243,0.999454646813,0.9995130723,0.99946486676
3244,0.99625440429,0.996541619817,0.996575967392
3245,0.998047719712,0.998379522899,0.998158813603
3246,0.997594008483,0.997011041714,0.996512407505
3247,0.997462421941,0.99639140719,0.996819955344
3248,0.998701943879,0.998703400854,0.998720600989
3249,0.997070134401,0.997336657548,0.997221817854
3250,0.997862959285,0.997909512941,0.997980435857
3251,0.99865937232,0.998899116235,0.99868164493
3252,0.996616336328,0.996878883092,0.996848659809
3253,0.997122347784,0.996661801159,0.996610822813
3254,0.997646655942,0.997562309933,0.997705693121
3255,0.997758426338,0.997770250182,0.99755396952
3256,0.997158422098,0.997077365081,0.996768697371
3257,0.996867157841,0.997138769671,0.996539061651
3258,0.997425579138,0.997832443213,0.997059842659
3259,0.997892911858,0.997901966087,0.997369440817
3260,0.99767975457,0.997340656164,0.997494510271
3261,0.999379562356,0.999133075163,0.999118362861
3262,0.996623144608,0.996460803398,0.996563665478
3263,0.5,0.5,0.5
3264,0.997678711853,0.997671202357,0.997826661937
3265,0.998775011832,0.998708058953,0.998728802265
3266,0.997749512905,0.997396218484,0.99753551665
3267,0.997511168631,0.997201805451,0.997121352226
